id;origem;destino;valor;timestamp
ID00517;ORIG010;DEST351;456.10;2024-01-08
ID00518;ORIG004;DEST055;670.06;2024-03-25
ID00519;ORIG009;DEST079;754.28;2024-06-02
ID00520;ORIG021;DEST540;785.15;2024-01-12
ID00521;ORIG019;DEST681;389.18;2023-03-24
ID00522;ORIG014;DEST021;219.99;2024-11-04
ID00523;ORIG011;DEST591;664.05;2022-04-09
ID00064;ORIG013;DEST973;275.64;2021-05-17
ID00525;ORIG004;DEST323;966.85;2020-04-25
ID00526;ORIG003;DEST332;997.37;2021-04-14
ID00527;ORIG008;DEST417;249.63;2020-05-11
ID00060;ORIG086;DEST244;520.13;2021-04-21
ID00529;ORIG015;DEST073;151.91;2021-01-01
ID00530;ORIG011;DEST558;632.08;2020-04-25
ID00323;ORIG019;DEST513;724.08;2024-03-26
ID00129;ORIG004;DEST547;222.25;2023-10-28
ID00533;ORIG018;DEST162;750.20;2022-08-17
ID00534;ORIG007;DEST754;735.12;2020-07-07
ID00535;ORIG098;DEST216;446.92;2020-04-06
ID00536;ORIG096;DEST306;963.34;2023-07-06
ID00537;ORIG016;DEST862;23.17;2024-02-10
ID00538;ORIG005;DEST257;342.32;2023-12-06
ID00539;ORIG064;DEST189;982.20;2023-12-24
ID00540;ORIG000;DEST833;270.06;2022-08-14
ID00541;ORIG001;DEST792;456.80;2020-10-23
ID00542;ORIG019;DEST579;420.13;2021-04-16
ID00543;ORIG004;DEST611;91.69;2020-02-22
ID00544;ORIG001;DEST645;575.14;2023-11-22
ID00042;ORIG080;DEST924;91.79;2024-08-19
ID00546;ORIG044;DEST644;849.01;2020-11-15
ID00547;ORIG003;DEST902;65.37;2024-09-25
ID00548;ORIG005;DEST584;762.35;2020-09-01
ID00549;ORIG080;DEST489;134.79;2020-07-22
ID00550;ORIG018;DEST538;672.52;2024-12-23
ID00551;ORIG003;DEST267;702.40;2023-03-11
ID00552;ORIG007;DEST579;803.97;2021-11-28
ID00553;ORIG005;DEST491;254.15;2020-06-17
ID00554;ORIG091;DEST937;963.26;2021-01-03
ID00555;ORIG010;DEST848;810.94;2021-08-05
ID00556;ORIG018;DEST059;15.17;2023-04-17
ID00557;ORIG096;DEST224;641.50;2021-04-03
ID00558;ORIG002;DEST314;612.30;2022-02-22
ID00559;ORIG002;DEST774;15.88;2020-02-21
ID00560;ORIG056;DEST585;66.31;2024-11-27
ID00561;ORIG014;DEST378;734.24;2023-12-10
ID00562;ORIG006;DEST784;36.41;2022-07-10
ID00563;ORIG006;DEST876;52.30;2020-09-15
ID00564;ORIG008;DEST092;907.45;2020-02-18
ID00565;ORIG013;DEST225;471.98;2024-04-07
ID00566;ORIG019;DEST284;791.28;2021-02-11
ID00194;ORIG026;DEST282;333.59;2020-05-04
ID00514;ORIG005;DEST139;264.84;2024-04-10
ID00569;ORIG073;DEST886;121.12;2022-12-05
ID00570;ORIG003;DEST211;689.95;2024-01-14
ID00571;ORIG006;DEST201;790.85;2022-04-24
ID00572;ORIG009;DEST254;693.94;2021-09-22
ID00573;ORIG013;DEST958;907.62;2023-11-16
ID00574;ORIG037;DEST214;250.00;2022-04-04
ID00575;ORIG012;DEST562;864.04;2021-12-23
ID00576;ORIG003;DEST592;319.50;2023-10-06
ID00577;ORIG004;DEST648;384.13;2023-05-08
ID00578;ORIG013;DEST600;266.09;2020-08-02
ID00579;ORIG000;DEST972;815.49;2024-12-09
ID00580;ORIG010;DEST640;785.96;2024-12-05
ID00581;ORIG001;DEST561;692.36;2021-11-08
ID00582;ORIG001;DEST444;582.20;2020-11-28
ID00583;ORIG008;DEST566;531.10;2020-09-18
ID00584;ORIG071;DEST828;544.22;2023-12-11
ID00084;ORIG005;DEST300;671.67;2023-01-17
ID00586;ORIG094;DEST419;269.63;2022-08-17
ID00587;ORIG051;DEST337;609.98;2023-10-02
ID00588;ORIG004;DEST646;430.54;2022-05-17
ID00589;ORIG018;DEST984;982.69;2023-12-17
ID00590;ORIG011;DEST900;753.13;2023-06-08
ID00591;ORIG084;DEST467;38.80;2022-04-13
ID00592;ORIG016;DEST579;185.82;2023-12-01
ID00563;ORIG031;DEST617;919.43;2023-03-20
ID00594;ORIG015;DEST578;460.96;2021-02-15
ID00595;ORIG018;DEST933;402.40;2021-01-08
ID00596;ORIG019;DEST012;243.23;2022-05-07
ID00597;ORIG035;DEST893;296.19;2021-12-18
ID00598;ORIG000;DEST891;202.47;2020-08-19
ID00599;ORIG012;DEST396;591.83;2021-04-11
ID00134;ORIG010;DEST491;668.20;2023-09-13
ID00601;ORIG008;DEST963;623.82;2020-03-25
ID00602;ORIG005;DEST052;765.67;2020-04-15
ID00603;ORIG010;DEST470;815.74;2021-05-24
ID00604;ORIG018;DEST007;451.61;2022-10-23
ID00605;ORIG003;DEST364;933.33;2022-03-20
ID00309;ORIG010;DEST762;916.95;2020-10-19
ID00607;ORIG009;DEST980;934.75;2022-08-08
ID00608;ORIG014;DEST115;691.40;2022-01-07
ID00609;ORIG069;DEST075;162.72;2022-05-10
ID00610;ORIG007;DEST592;19.91;2024-07-05
ID00611;ORIG030;DEST524;465.98;2020-09-20
ID00612;ORIG031;DEST718;527.87;2023-07-21
ID00613;ORIG072;DEST197;560.19;2024-09-06
ID00614;ORIG002;DEST290;832.43;2020-01-06
ID00615;ORIG010;DEST399;488.77;2021-02-23
ID00616;ORIG006;DEST952;718.23;2021-03-02
ID00617;ORIG001;DEST104;448.46;2023-06-24
ID00618;ORIG005;DEST867;902.53;2024-12-20
ID00619;ORIG000;DEST681;605.23;2021-12-23
ID00620;ORIG025;DEST088;685.91;2021-06-23
ID00621;ORIG013;DEST210;968.84;2023-03-17
ID00622;ORIG072;DEST443;459.88;2020-01-19
ID00623;ORIG019;DEST988;296.75;2023-12-27
ID00624;ORIG016;DEST111;186.07;2023-05-18
ID00625;ORIG050;DEST118;895.06;2022-05-16
ID00626;ORIG066;DEST712;787.57;2024-09-11
ID00627;ORIG017;DEST515;640.59;2024-06-07
ID00161;ORIG052;DEST807;257.91;2024-04-20
ID00629;ORIG000;DEST012;119.69;2023-06-22
ID00630;ORIG068;DEST521;690.76;2023-01-11
ID00631;ORIG016;DEST221;830.06;2024-08-09
ID00632;ORIG000;DEST456;645.09;2023-12-15
ID00326;ORIG018;DEST473;114.95;2023-12-15
ID00634;ORIG027;DEST278;925.76;2024-06-10
ID00635;ORIG007;DEST785;622.59;2023-11-20
ID00636;ORIG013;DEST158;132.51;2021-09-14
ID00637;ORIG017;DEST237;162.01;2023-03-15
ID00638;ORIG019;DEST049;727.45;2024-11-26
ID00639;ORIG013;DEST789;793.18;2021-11-10
ID00640;ORIG012;DEST791;565.95;2022-02-17
ID00641;ORIG016;DEST297;37.34;2023-11-09
ID00642;ORIG006;DEST306;104.39;2022-12-11
ID00643;ORIG006;DEST484;901.10;2021-04-14
ID00644;ORIG091;DEST626;169.02;2022-01-25
ID00645;ORIG018;DEST734;739.32;2021-07-03
ID00646;ORIG003;DEST706;252.73;2022-09-11
ID00647;ORIG019;DEST800;819.96;2022-04-23
ID00648;ORIG007;DEST692;49.97;2023-03-22
ID00649;ORIG067;DEST459;886.51;2024-07-13
ID00421;ORIG018;DEST484;125.74;2023-10-12
ID00651;ORIG015;DEST809;630.53;2021-05-23
ID00652;ORIG003;DEST756;593.26;2023-05-14
ID00653;ORIG014;DEST226;499.54;2024-03-25
ID00654;ORIG014;DEST689;373.58;2024-08-21
ID00655;ORIG015;DEST936;386.22;2021-08-24
ID00656;ORIG017;DEST193;509.41;2021-11-07
ID00657;ORIG008;DEST302;961.25;2022-01-26
ID00658;ORIG005;DEST695;23.40;2020-02-11
ID00082;ORIG001;DEST356;478.90;2023-05-15
ID00660;ORIG008;DEST586;513.61;2020-07-05
ID00661;ORIG016;DEST964;942.88;2021-05-06
ID00662;ORIG013;DEST143;322.67;2020-08-02
ID00663;ORIG013;DEST620;983.78;2023-05-12
ID00064;ORIG004;DEST208;740.27;2020-12-12
ID00665;ORIG007;DEST158;579.07;2024-01-01
ID00666;ORIG000;DEST989;724.83;2020-09-15
ID00484;ORIG017;DEST884;138.80;2024-08-21
ID00668;ORIG003;DEST086;204.93;2022-02-21
ID00669;ORIG006;DEST019;29.56;2020-01-16
ID00670;ORIG002;DEST862;356.00;2024-07-19
ID00671;ORIG003;DEST651;835.53;2022-08-02
ID00672;ORIG045;DEST282;954.61;2022-04-08
ID00673;ORIG006;DEST335;488.86;2024-07-14
ID00674;ORIG039;DEST251;390.84;2020-02-11
ID00122;ORIG002;DEST760;408.95;2021-04-07
ID00560;ORIG007;DEST906;445.38;2022-06-07
ID00677;ORIG005;DEST405;132.73;2024-04-22
ID00678;ORIG083;DEST586;365.15;2021-09-09
ID00679;ORIG008;DEST611;974.94;2020-12-16
ID00680;ORIG000;DEST812;507.66;2021-03-23
ID00681;ORIG057;DEST316;313.75;2022-03-05
ID00682;ORIG000;DEST152;519.86;2020-12-01
ID00683;ORIG009;DEST969;230.94;2020-12-07
ID00497;ORIG010;DEST296;789.88;2022-01-04
ID00685;ORIG044;DEST273;479.95;2022-02-20
ID00102;ORIG015;DEST246;206.77;2020-03-06
ID00687;ORIG000;DEST400;791.77;2023-09-26
ID00688;ORIG035;DEST653;202.05;2022-09-23
ID00689;ORIG008;DEST993;775.07;2023-01-09
ID00690;ORIG096;DEST596;795.95;2020-04-16
ID00691;ORIG006;DEST022;635.47;2021-05-06
ID00692;ORIG013;DEST185;904.05;2023-11-19
ID00693;ORIG017;DEST732;874.19;2022-04-12
ID00694;ORIG025;DEST161;521.40;2023-10-04
ID00695;ORIG010;DEST164;928.32;2020-08-15
ID00132;ORIG016;DEST443;247.83;2021-09-09
ID00000;ORIG003;DEST333;371.59;2024-12-04
ID00698;ORIG050;DEST740;66.37;2020-04-02
ID00699;ORIG003;DEST567;303.13;2023-08-09
ID00700;ORIG014;DEST793;80.11;2023-06-19
ID00701;ORIG013;DEST400;69.16;2022-06-14
ID00702;ORIG052;DEST441;459.35;2022-09-11
ID00703;ORIG001;DEST532;269.38;2021-02-07
ID00704;ORIG009;DEST899;515.59;2022-04-21
ID00705;ORIG001;DEST450;583.53;2024-04-18
ID00706;ORIG002;DEST330;462.14;2022-12-12
ID00707;ORIG000;DEST172;842.27;2024-11-21
ID00708;ORIG005;DEST061;178.97;2022-08-19
ID00709;ORIG026;DEST952;862.05;2022-01-17
ID00710;ORIG002;DEST149;630.90;2021-08-24
ID00711;ORIG003;DEST093;781.92;2023-10-11
ID00323;ORIG013;DEST255;641.93;2020-04-17
ID00713;ORIG058;DEST533;18.83;2024-04-14
ID00714;ORIG001;DEST846;748.67;2022-07-13
ID00715;ORIG018;DEST974;581.16;2021-12-05
ID00716;ORIG017;DEST593;132.06;2023-08-26
ID00717;ORIG005;DEST823;233.28;2022-12-10
ID00718;ORIG003;DEST122;955.57;2024-10-21
ID00719;ORIG016;DEST615;267.32;2021-10-03
ID00720;ORIG013;DEST661;866.88;2024-10-21
ID00721;ORIG012;DEST276;772.15;2023-05-11
ID00722;ORIG012;DEST862;25.54;2021-09-02
ID00723;ORIG007;DEST589;921.02;2020-06-18
ID00724;ORIG009;DEST045;462.27;2023-11-10
ID00725;ORIG016;DEST009;672.18;2021-01-01
ID00726;ORIG005;DEST928;923.90;2022-04-12
ID00727;ORIG016;DEST151;255.01;2021-04-04
ID00728;ORIG014;DEST923;853.48;2021-06-03
ID00729;ORIG004;DEST449;249.21;2021-07-14
ID00730;ORIG004;DEST423;843.50;2024-02-22
ID00731;ORIG003;DEST988;196.22;2024-12-14
ID00732;ORIG014;DEST566;327.69;2020-01-15
ID00733;ORIG008;DEST555;76.19;2021-12-09
ID00734;ORIG007;DEST770;215.31;2020-09-06
ID00735;ORIG014;DEST000;507.46;2024-03-04
ID00736;ORIG014;DEST509;182.11;2021-06-17
ID00737;ORIG056;DEST222;547.80;2022-02-23
ID00738;ORIG019;DEST557;955.00;2021-10-11
ID00739;ORIG018;DEST879;923.56;2023-11-06
ID00740;ORIG013;DEST269;741.58;2023-03-09
ID00741;ORIG014;DEST026;580.30;2020-08-10
ID00627;ORIG004;DEST921;494.18;2024-05-28
ID00743;ORIG002;DEST907;517.84;2023-09-18
ID00744;ORIG007;DEST700;234.02;2023-06-10
ID00745;ORIG009;DEST892;243.51;2023-02-10
ID00746;ORIG007;DEST780;820.20;2022-01-18
ID00747;ORIG005;DEST343;914.12;2022-04-12
ID00748;ORIG014;DEST925;124.73;2021-02-08
ID00749;ORIG008;DEST923;197.49;2022-08-24
ID00750;ORIG006;DEST435;365.73;2022-03-18
ID00751;ORIG005;DEST585;443.41;2020-02-28
ID00752;ORIG007;DEST301;577.56;2023-03-24
ID00753;ORIG006;DEST158;313.65;2024-07-16
ID00754;ORIG018;DEST114;876.14;2020-05-26
ID00755;ORIG019;DEST915;15.97;2022-01-10
ID00756;ORIG070;DEST448;983.62;2020-03-25
ID00757;ORIG020;DEST077;419.00;2024-12-19
ID00758;ORIG002;DEST363;511.49;2020-02-06
ID00759;ORIG058;DEST482;160.12;2024-05-06
ID00760;ORIG001;DEST610;832.42;2023-05-11
ID00761;ORIG003;DEST891;208.99;2022-09-02
ID00762;ORIG013;DEST761;468.89;2021-05-06
ID00763;ORIG017;DEST780;943.46;2020-03-24
ID00764;ORIG011;DEST360;852.19;2024-06-16
ID00765;ORIG015;DEST689;437.13;2020-05-23
ID00766;ORIG023;DEST514;329.35;2022-08-24
ID00767;ORIG017;DEST339;41.57;2024-10-10
ID00191;ORIG013;DEST808;961.55;2022-01-10
ID00769;ORIG018;DEST349;928.27;2021-10-26
ID00770;ORIG081;DEST609;31.95;2022-08-14
ID00771;ORIG012;DEST566;183.68;2022-08-05
ID00772;ORIG069;DEST533;307.19;2024-10-16
ID00773;ORIG019;DEST669;432.12;2022-02-08
ID00774;ORIG002;DEST876;427.19;2022-11-15
ID00775;ORIG015;DEST926;675.99;2020-10-02
ID00776;ORIG062;DEST928;719.17;2024-07-21
ID00777;ORIG012;DEST037;647.62;2023-10-08
ID00778;ORIG002;DEST252;136.93;2023-11-24
ID00779;ORIG015;DEST318;902.05;2023-07-07
ID00780;ORIG060;DEST933;327.02;2023-11-07
ID00781;ORIG002;DEST789;63.74;2020-02-19
ID00782;ORIG011;DEST504;543.14;2020-10-06
ID00783;ORIG018;DEST158;931.21;2024-06-03
ID00784;ORIG008;DEST317;800.49;2022-03-03
ID00785;ORIG000;DEST302;579.59;2024-02-01
ID00786;ORIG061;DEST981;435.74;2022-01-05
ID00787;ORIG010;DEST685;779.17;2020-12-13
ID00788;ORIG004;DEST042;430.90;2024-12-11
ID00374;ORIG012;DEST427;87.83;2024-06-16
ID00790;ORIG014;DEST544;44.10;2022-09-06
ID00791;ORIG097;DEST781;531.64;2022-10-01
ID00792;ORIG014;DEST287;130.46;2023-01-15
ID00793;ORIG001;DEST772;688.18;2023-07-09
ID00794;ORIG003;DEST129;104.58;2022-06-06
ID00795;ORIG016;DEST412;476.97;2021-04-27
ID00796;ORIG030;DEST919;28.12;2023-05-28
ID00797;ORIG010;DEST225;881.07;2020-05-18
ID00798;ORIG011;DEST577;232.50;2023-11-08
ID00702;ORIG007;DEST307;977.29;2022-07-24
ID00800;ORIG015;DEST650;507.66;2024-12-03
ID00801;ORIG004;DEST827;563.57;2023-02-26
ID00802;ORIG070;DEST948;477.55;2023-11-16
ID00803;ORIG000;DEST059;845.33;2024-03-27
ID00804;ORIG092;DEST751;731.10;2022-02-04
ID00805;ORIG004;DEST220;406.94;2023-05-14
ID00806;ORIG015;DEST929;16.06;2021-07-01
ID00807;ORIG043;DEST055;619.23;2023-10-20
ID00692;ORIG014;DEST775;15.59;2024-10-03
ID00809;ORIG005;DEST353;206.42;2024-08-25
ID00810;ORIG000;DEST215;841.72;2022-04-28
ID00811;ORIG031;DEST524;999.39;2023-10-27
ID00812;ORIG011;DEST235;334.20;2021-08-14
ID00813;ORIG007;DEST394;558.77;2021-05-16
ID00814;ORIG013;DEST431;454.43;2023-01-07
ID00815;ORIG011;DEST620;65.55;2021-11-27
ID00816;ORIG015;DEST639;659.65;2024-09-13
ID00817;ORIG004;DEST920;23.46;2022-08-04
ID00818;ORIG011;DEST116;505.20;2020-01-13
ID00819;ORIG000;DEST669;907.10;2020-04-07
ID00820;ORIG007;DEST259;100.51;2020-11-14
ID00821;ORIG067;DEST595;926.50;2023-03-01
ID00822;ORIG013;DEST888;150.41;2023-03-03
ID00823;ORIG004;DEST487;654.64;2020-12-02
ID00824;ORIG068;DEST911;469.32;2023-06-09
ID00825;ORIG007;DEST183;397.40;2023-10-09
ID00826;ORIG010;DEST455;613.25;2020-02-11
ID00827;ORIG018;DEST145;782.97;2023-05-14
ID00828;ORIG000;DEST788;399.00;2023-06-15
ID00829;ORIG005;DEST208;568.92;2024-10-15
ID00830;ORIG001;DEST228;784.14;2021-01-28
ID00831;ORIG055;DEST146;689.01;2021-07-03
ID00832;ORIG019;DEST315;780.46;2020-02-13
ID00833;ORIG008;DEST922;292.00;2023-10-17
ID00160;ORIG018;DEST111;927.33;2022-05-18
ID00835;ORIG008;DEST173;968.11;2023-12-11
ID00836;ORIG009;DEST891;172.46;2024-02-16
ID00132;ORIG008;DEST649;803.19;2022-05-06
ID00838;ORIG013;DEST137;492.00;2020-04-17
ID00839;ORIG062;DEST423;90.40;2022-12-28
ID00840;ORIG000;DEST035;752.67;2022-05-22
ID00841;ORIG005;DEST683;435.35;2022-11-23
ID00842;ORIG099;DEST250;136.70;2024-07-28
ID00843;ORIG007;DEST321;16.45;2023-07-20
ID00844;ORIG015;DEST708;137.33;2021-03-20
ID00845;ORIG011;DEST354;379.18;2021-09-06
ID00846;ORIG011;DEST372;330.13;2023-05-19
ID00847;ORIG002;DEST344;582.23;2023-01-11
ID00848;ORIG008;DEST733;568.67;2022-03-23
ID00849;ORIG016;DEST607;571.76;2024-01-03
ID00850;ORIG079;DEST975;298.46;2021-10-26
ID00851;ORIG006;DEST454;906.00;2023-12-22
ID00852;ORIG009;DEST902;613.07;2024-03-11
ID00853;ORIG001;DEST804;567.48;2022-03-19
ID00854;ORIG014;DEST844;739.26;2022-08-16
ID00855;ORIG013;DEST112;183.65;2023-07-28
ID00856;ORIG085;DEST115;343.19;2020-02-08
ID00857;ORIG009;DEST805;143.77;2024-07-26
ID00269;ORIG009;DEST116;657.88;2022-03-21
ID00859;ORIG008;DEST294;230.00;2022-11-20
ID00860;ORIG005;DEST449;59.85;2022-10-12
ID00861;ORIG013;DEST583;63.78;2023-08-23
ID00148;ORIG017;DEST254;203.64;2022-07-15
ID00054;ORIG087;DEST464;989.12;2024-11-17
ID00864;ORIG014;DEST393;572.86;2020-12-20
ID00865;ORIG019;DEST482;147.61;2023-09-10
ID00866;ORIG007;DEST004;972.45;2021-01-22
ID00867;ORIG041;DEST059;22.28;2023-07-07
ID00868;ORIG080;DEST117;248.91;2020-12-07
ID00869;ORIG009;DEST194;299.40;2020-05-24
ID00870;ORIG013;DEST874;162.85;2021-10-02
ID00871;ORIG011;DEST189;729.85;2022-11-17
ID00872;ORIG000;DEST543;430.47;2022-06-03
ID00873;ORIG007;DEST623;194.82;2021-02-10
ID00874;ORIG013;DEST170;468.69;2024-06-28
ID00875;ORIG009;DEST501;780.06;2023-06-26
ID00876;ORIG026;DEST770;483.35;2020-07-08
ID00877;ORIG092;DEST118;145.83;2023-11-28
ID00878;ORIG072;DEST851;909.89;2020-04-23
ID00879;ORIG011;DEST743;825.17;2022-06-17
ID00880;ORIG013;DEST449;725.60;2024-03-10
ID00881;ORIG010;DEST089;547.65;2023-07-06
ID00294;ORIG011;DEST582;206.87;2020-10-28
ID00883;ORIG014;DEST789;175.86;2024-11-16
ID00884;ORIG019;DEST923;171.43;2024-07-04
ID00885;ORIG019;DEST094;476.47;2022-02-03
ID00886;ORIG006;DEST695;452.42;2024-05-07
ID00887;ORIG046;DEST153;945.04;2021-06-13
ID00888;ORIG067;DEST267;368.90;2023-06-05
ID00889;ORIG006;DEST653;415.82;2021-12-12
ID00890;ORIG015;DEST443;308.56;2022-04-13
ID00891;ORIG002;DEST098;396.29;2023-07-20
ID00892;ORIG002;DEST871;843.73;2022-06-08
ID00893;ORIG040;DEST230;170.77;2022-05-12
ID00894;ORIG007;DEST408;481.02;2022-12-04
ID00475;ORIG006;DEST657;335.69;2021-07-06
ID00896;ORIG013;DEST589;206.45;2023-06-16
ID00897;ORIG004;DEST242;580.18;2023-02-21
ID00898;ORIG006;DEST591;774.37;2022-04-23
ID00899;ORIG087;DEST940;323.13;2024-10-01
ID00900;ORIG000;DEST196;77.61;2024-04-20
ID00901;ORIG012;DEST768;685.67;2021-06-19
ID00902;ORIG011;DEST886;666.38;2024-07-28
ID00903;ORIG009;DEST899;924.00;2023-09-21
ID00904;ORIG072;DEST117;968.94;2023-06-10
ID00905;ORIG000;DEST198;334.97;2023-09-28
ID00906;ORIG016;DEST062;580.52;2020-06-15
ID00907;ORIG012;DEST195;994.07;2022-03-12
ID00908;ORIG019;DEST259;736.87;2020-06-26
ID00909;ORIG004;DEST848;493.35;2023-09-16
ID00910;ORIG099;DEST671;674.94;2022-09-20
ID00911;ORIG087;DEST992;747.60;2021-04-16
ID00912;ORIG016;DEST835;587.71;2020-07-08
ID00913;ORIG003;DEST699;522.14;2024-01-10
ID00914;ORIG094;DEST596;564.36;2022-01-08
ID00915;ORIG013;DEST023;20.53;2024-10-27
ID00916;ORIG014;DEST817;141.61;2023-04-04
ID00917;ORIG079;DEST384;334.25;2024-08-03
ID00918;ORIG014;DEST341;960.20;2023-02-23
ID00310;ORIG006;DEST057;57.24;2023-07-20
ID00920;ORIG007;DEST748;867.42;2024-03-05
ID00921;ORIG002;DEST571;233.18;2023-11-11
ID00922;ORIG014;DEST613;851.06;2023-11-09
ID00923;ORIG009;DEST201;742.14;2021-05-19
ID00924;ORIG017;DEST927;868.30;2022-06-07
ID00925;ORIG007;DEST249;928.81;2023-04-26
ID00926;ORIG016;DEST679;951.79;2024-03-19
ID00927;ORIG002;DEST536;391.38;2022-09-07
ID00928;ORIG081;DEST573;41.38;2022-05-15
ID00894;ORIG002;DEST461;420.16;2020-11-22
ID00930;ORIG012;DEST040;371.97;2023-02-25
ID00931;ORIG017;DEST926;829.82;2020-09-10
ID00932;ORIG004;DEST864;429.77;2022-03-04
ID00933;ORIG099;DEST870;611.78;2024-06-21
ID00934;ORIG001;DEST201;624.61;2021-07-18
ID00935;ORIG004;DEST103;338.01;2022-01-25
ID00936;ORIG004;DEST694;675.26;2020-10-02
ID00937;ORIG007;DEST146;691.62;2023-12-14
ID00938;ORIG000;DEST555;634.14;2021-04-10
ID00939;ORIG006;DEST165;479.71;2024-09-24
ID00940;ORIG022;DEST129;899.70;2022-05-26
ID00941;ORIG009;DEST148;170.82;2023-11-08
ID00942;ORIG040;DEST445;637.21;2023-08-01
ID00943;ORIG009;DEST079;294.54;2021-11-07
ID00944;ORIG064;DEST141;335.88;2022-06-11
ID00945;ORIG051;DEST931;204.41;2023-08-23
ID00946;ORIG005;DEST986;694.69;2024-12-27
ID00947;ORIG046;DEST066;675.31;2024-12-05
ID00948;ORIG008;DEST848;657.20;2022-09-03
ID00949;ORIG036;DEST232;974.37;2021-10-24
ID00950;ORIG015;DEST666;97.33;2023-06-20
ID00951;ORIG016;DEST598;276.76;2023-09-26
ID00952;ORIG079;DEST107;75.02;2021-09-10
ID00953;ORIG014;DEST805;38.88;2020-02-14
ID00954;ORIG078;DEST854;815.39;2024-11-11
ID00955;ORIG018;DEST623;115.96;2024-11-09
ID00956;ORIG005;DEST329;341.29;2020-11-10
ID00957;ORIG015;DEST892;753.32;2021-12-20
ID00958;ORIG011;DEST582;900.16;2021-07-19
ID00959;ORIG095;DEST657;736.46;2022-04-07
ID00960;ORIG000;DEST832;871.36;2024-02-26
ID00815;ORIG014;DEST293;766.82;2023-02-25
ID00962;ORIG006;DEST714;469.65;2020-10-21
ID00963;ORIG011;DEST606;571.14;2021-06-26
ID00964;ORIG017;DEST230;311.80;2024-01-06
ID00965;ORIG015;DEST078;528.34;2023-10-05
ID00966;ORIG006;DEST662;857.34;2020-03-17
ID00967;ORIG001;DEST745;85.62;2020-07-04
ID00968;ORIG001;DEST388;531.68;2021-02-25
ID00969;ORIG015;DEST335;737.84;2021-03-23
ID00970;ORIG015;DEST111;123.12;2022-06-04
ID00971;ORIG069;DEST593;355.39;2022-09-15
ID00972;ORIG002;DEST461;313.00;2020-09-02
ID00973;ORIG003;DEST625;876.89;2024-01-08
ID00974;ORIG015;DEST289;240.66;2020-02-01
ID00150;ORIG004;DEST090;878.99;2024-10-04
ID00976;ORIG011;DEST120;199.58;2021-02-08
ID00346;ORIG009;DEST299;924.71;2021-03-08
ID00978;ORIG006;DEST907;474.73;2020-12-07
ID00979;ORIG015;DEST106;458.89;2021-09-14
ID00980;ORIG010;DEST662;928.90;2022-02-17
ID00981;ORIG079;DEST697;841.62;2023-07-07
ID00982;ORIG056;DEST232;837.60;2024-03-09
ID00983;ORIG010;DEST491;657.40;2023-04-15
ID00625;ORIG014;DEST473;727.42;2024-03-10
ID00363;ORIG012;DEST233;722.09;2021-10-04
ID00986;ORIG002;DEST065;966.48;2024-07-09
ID00987;ORIG001;DEST425;86.22;2023-04-20
ID00988;ORIG013;DEST062;441.65;2021-05-14
ID00989;ORIG012;DEST003;948.94;2023-06-16
ID00990;ORIG016;DEST554;63.70;2024-06-12
ID00765;ORIG007;DEST937;453.04;2020-11-28
ID00992;ORIG013;DEST376;934.27;2023-07-07
ID00198;ORIG007;DEST672;649.25;2020-01-12
ID00994;ORIG004;DEST816;446.26;2022-07-08
ID00995;ORIG090;DEST384;614.73;2021-01-20
ID00019;ORIG015;DEST058;519.59;2020-11-07
ID00997;ORIG013;DEST106;733.56;2023-09-01
ID00998;ORIG089;DEST811;596.74;2024-11-28
ID00999;ORIG006;DEST879;80.83;2020-09-12
ID01000;ORIG045;DEST296;789.18;2022-10-08
ID01001;ORIG018;DEST168;811.20;2020-09-12
ID00296;ORIG012;DEST328;196.76;2021-03-01
ID01003;ORIG005;DEST482;335.80;2022-07-15
ID01004;ORIG009;DEST262;488.35;2022-11-19
ID01005;ORIG013;DEST550;872.66;2020-11-13
ID00290;ORIG009;DEST550;160.75;2023-12-15
ID01007;ORIG079;DEST264;437.50;2022-03-09
ID00064;ORIG000;DEST562;88.72;2023-04-26
ID01009;ORIG033;DEST913;986.57;2024-03-17
ID01010;ORIG001;DEST455;583.09;2021-07-10
ID01011;ORIG017;DEST953;407.70;2022-11-18
ID01012;ORIG009;DEST775;96.88;2021-01-25
ID01013;ORIG086;DEST321;461.34;2020-02-15
ID01014;ORIG014;DEST669;372.24;2020-10-20
ID01015;ORIG000;DEST499;908.40;2020-02-18
ID01016;ORIG045;DEST115;518.54;2022-11-26
ID01017;ORIG000;DEST743;181.59;2021-08-16
ID01018;ORIG083;DEST018;136.90;2022-06-13
ID01019;ORIG031;DEST687;456.22;2021-08-04
ID00601;ORIG017;DEST190;777.47;2020-10-17
ID01021;ORIG005;DEST982;394.50;2024-01-03
ID01022;ORIG000;DEST153;530.92;2021-10-28
ID01023;ORIG010;DEST544;873.78;2022-11-13
ID01024;ORIG062;DEST180;382.52;2020-04-08
ID01025;ORIG002;DEST615;850.08;2022-10-06
ID01026;ORIG019;DEST889;653.22;2022-10-17
ID01027;ORIG081;DEST986;324.86;2021-09-21
ID01028;ORIG018;DEST556;270.23;2024-07-15
ID01029;ORIG019;DEST621;345.80;2020-12-09
ID01030;ORIG007;DEST938;477.11;2020-09-19
ID01031;ORIG005;DEST682;628.60;2023-11-15
ID01032;ORIG045;DEST292;478.06;2022-09-01
ID01033;ORIG009;DEST283;638.56;2024-01-07
